Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count
Models > Azure OpenAI in Foundry Models > Security & Governance > Use your data,Network and access configuration,openai/how-to/on-your-data-configuration.md,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/on-your-data-configuration.md,False,aahi,how-to,Use this article to learn about configuring Azure OpenAI when using your data for text generation.,,False,,False,True,False,0,,True,12,True,True,8,"json, none, bash",False,0
Models > Azure OpenAI in Foundry Models > Responsible AI,Overview,responsible-ai/openai/overview.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/openai/overview.md,False,pafarley,article,RAI overview for Azure OpenAI Service,,False,,False,True,False,0,,True,1,True,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Responsible AI,Transparency note,responsible-ai/openai/transparency-note.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/openai/transparency-note.md,False,pafarley,article,Transparency Note for Azure OpenAI Service,,False,,False,True,True,15,"text, image, speech",True,6,True,True,6,none,False,0
Models > Azure OpenAI in Foundry Models > Responsible AI,Limited access,responsible-ai/openai/limited-access.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/openai/limited-access.md,False,krlaird,article,This document details the limited access policy for Azure OpenAI Service,,False,,False,True,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Responsible AI,Code of conduct,/legal/ai-code-of-conduct,https://learn.microsoft.com/azure/ai-foundry/legal/ai-code-of-conduct,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Models > Azure OpenAI in Foundry Models > Responsible AI,"Data, privacy, and security",responsible-ai/openai/data-privacy.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/openai/data-privacy.md,False,chrhoder,article,"This document details issues for data, privacy, and security for Azure OpenAI Service",,False,,False,True,True,2,"azure-cli, azure-portal",True,2,True,True,4,"json, none, azurecli",False,0
Models > Azure OpenAI in Foundry Models > Responsible AI,Customer Copyright Commitment,responsible-ai/openai/customer-copyright-commitment.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/openai/customer-copyright-commitment.md,False,mbullwin,article,Customer Copyright Commitment Required Mitigations for Azure OpenAI Service,,False,,False,True,False,0,,False,0,False,False,0,,False,0
AI services,Use Azure AI services in Azure AI Foundry portal,ai-services/connect-services-ai-foundry-portal.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/connect-services-ai-foundry-portal.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services,What are Azure AI services?,ai-services/what-are-ai-services.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/what-are-ai-services.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Safety,What is Azure AI Content Safety service?,ai-services/content-safety/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Safety,Prompt Shields quickstart,ai-services/content-safety/quickstart-jailbreak.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety/quickstart-jailbreak.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Safety,Groundedness detection (preview) quickstart,ai-services/content-safety/quickstart-groundedness.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety/quickstart-groundedness.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Safety,Protected material detection for text quickstart,ai-services/content-safety/quickstart-protected-material.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety/quickstart-protected-material.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Safety,Custom categories (preview) quickstart,ai-services/content-safety/quickstart-custom-categories.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety/quickstart-custom-categories.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Safety,Text moderation quickstart,ai-services/content-safety/quickstart-text.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety/quickstart-text.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Understanding,What is Azure AI Content Understanding (preview)?,ai-services/content-understanding/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-understanding/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Content Understanding,Use Content Understanding in Azure AI Foundry portal,ai-services/content-understanding/quickstart/use-ai-foundry.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-understanding/quickstart/use-ai-foundry.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Document Intelligence,What is Azure AI Document Intelligence?,ai-services/document-intelligence/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/document-intelligence/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,What is Azure AI Language?,ai-services/language-service/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Conversation Language Understanding,ai-services/language-service/conversational-language-understanding/quickstart.md?context=/azure/ai-foundry/context/context&pivots=rest-api,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/conversational-language-understanding/quickstart.md?context=/azure/ai-foundry/context/context&pivots=rest-api,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Key Phrase Extraction,ai-services/language-service/key-phrase-extraction/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/key-phrase-extraction/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Language Detection,ai-services/language-service/language-detection/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/language-detection/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Named Entity Recognition,ai-services/language-service/named-entity-recognition/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/named-entity-recognition/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Custom Named Entity Recognition,ai-services/language-service/custom-named-entity-recognition/quickstart.md?context=/azure/ai-foundry/context/context&pivots=rest-api,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/custom-named-entity-recognition/quickstart.md?context=/azure/ai-foundry/context/context&pivots=rest-api,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Native Document Support,ai-services/language-service/native-document-support/use-native-documents.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/native-document-support/use-native-documents.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Orchestration Workflow,ai-services/language-service/orchestration-workflow/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/orchestration-workflow/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Personally Identifiable Information detection,ai-services/language-service/personally-identifiable-information/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/personally-identifiable-information/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Sentiment Analysis,ai-services/language-service/sentiment-opinion-mining/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/sentiment-opinion-mining/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Summarization,ai-services/language-service/summarization/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/summarization/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Text Analytics for Health,ai-services/language-service/text-analytics-for-health/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/text-analytics-for-health/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Language,Text Classification,ai-services/language-service/custom-text-classification/quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/language-service/custom-text-classification/quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,What is the Speech service?,ai-services/speech-service/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Voice live with Foundry models quickstart,ai-services/speech-service/voice-live-quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/voice-live-quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Voice live with Foundry agents quickstart,ai-services/speech-service/voice-live-agents-quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/voice-live-agents-quickstart.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Real-time speech to text,ai-services/speech-service/get-started-speech-to-text.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/get-started-speech-to-text.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Fast transcription,ai-services/speech-service/fast-transcription-create.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/fast-transcription-create.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech > Fine-tune your speech model,Custom speech fine-tuning,ai-services/speech-service/how-to-custom-speech-create-project.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/how-to-custom-speech-create-project.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech > Fine-tune your speech model,Custom voice fine-tuning,ai-services/speech-service/professional-voice-create-project.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/professional-voice-create-project.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech > Fine-tune your speech model,Custom avatar fine-tuning,ai-services/speech-service/text-to-speech-avatar/custom-avatar-create.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/text-to-speech-avatar/custom-avatar-create.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Pronunciation assessment,ai-services/speech-service/pronunciation-assessment-tool.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/pronunciation-assessment-tool.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Speech translation,ai-services/speech-service/get-started-speech-translation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/get-started-speech-translation.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Video translation,ai-services/speech-service/video-translation-get-started.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/video-translation-get-started.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Speech,Audio content creation,ai-services/speech-service/how-to-audio-content-creation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/how-to-audio-content-creation.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Translator,What is Azure AI Translator?,ai-services/translator/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Translator,Azure AI Translator language support,ai-services/translator/language-support.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/language-support.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Translator,Text translation,ai-services/translator/text-translation/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/text-translation/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Translator,Document translation,ai-services/translator/document-translation/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/document-translation/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Translator,Custom Translator,ai-services/translator/custom-translator/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/custom-translator/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Translator,Prebuilt solutions,ai-services/translator/solutions/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/solutions/overview.md?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure Image Analysis,What is Image Analysis?,/azure/ai-services/computer-vision/overview-image-analysis?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/overview-image-analysis?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure Image Analysis,Quickstart,/azure/ai-services/computer-vision/quickstarts-sdk/image-analysis-client-library-40?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/quickstarts-sdk/image-analysis-client-library-40?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure Image Analysis,Optical Character Recognition concepts,/azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure Image Analysis,Image captioning concepts,/azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure AI Face,What is Azure AI Face service?,/azure/ai-services/computer-vision/overview-identity?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/overview-identity?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure AI Face,Quickstart,/azure/ai-services/computer-vision/quickstarts-sdk/identity-client-library?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/quickstarts-sdk/identity-client-library?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure AI Face,Face detection concepts,/azure/ai-services/computer-vision/concept-face-detection?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/concept-face-detection?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure AI Face,Face recognition concepts,/azure/ai-services/computer-vision/concept-face-recognition?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/concept-face-recognition?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
AI services > Vision > Azure AI Face,Liveness detection tutorial,/azure/ai-services/computer-vision/tutorials/liveness?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/ai-services/computer-vision/tutorials/liveness?context=/azure/ai-foundry/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Overview,What is Foundry Agent Service?,overview.md,https://learn.microsoft.com/azure/ai-foundry/overview.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Overview,What's new,whats-new.md,https://learn.microsoft.com/azure/ai-foundry/whats-new.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Getting started,Environment setup,environment-setup.md,https://learn.microsoft.com/azure/ai-foundry/environment-setup.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Getting started,Quickstart,quickstart.md,https://learn.microsoft.com/azure/ai-foundry/quickstart.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Getting started,Quotas and limits,quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/quotas-limits.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Getting started,Model and region support,concepts/model-region-support.md,https://learn.microsoft.com/azure/ai-foundry/concepts/model-region-support.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Getting started,Pricing,https://azure.microsoft.com/pricing/details/ai-foundry/,https://azure.microsoft.com/pricing/details/ai-foundry/,True,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts,"Threads, runs, and messages",concepts/threads-runs-messages.md,https://learn.microsoft.com/azure/ai-foundry/concepts/threads-runs-messages.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts,Standard agent setup,concepts/standard-agent-setup.md,https://learn.microsoft.com/azure/ai-foundry/concepts/standard-agent-setup.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools,Tool Overview,how-to/tools/overview.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/overview.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Azure AI Search,Overview,how-to/tools/azure-ai-search.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/azure-ai-search.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Azure AI Search,How to use Azure AI Search,how-to/tools/azure-ai-search-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/azure-ai-search-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Azure Functions,Overview,how-to/tools/azure-functions.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/azure-functions.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Azure Functions,How to use Azure Functions,how-to/tools/azure-functions-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/azure-functions-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Browser automation (preview),Overview,how-to/tools/browser-automation.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/browser-automation.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Browser automation (preview),How to use browser automation,how-to/tools/browser-automation-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/browser-automation-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Code interpreter,Overview,how-to/tools/code-interpreter.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/code-interpreter.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Code interpreter,How to use code interpreter,how-to/tools/code-interpreter-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/code-interpreter-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Deep Research (preview),Overview,how-to/tools/deep-research.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/deep-research.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Deep Research (preview),How to use Deep Research,how-to/tools/deep-research-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/deep-research-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > File search,Overview,how-to/tools/file-search.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/file-search.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > File search,How to upload files,how-to/tools/file-search-upload-files.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/file-search-upload-files.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools,Function calling,how-to/tools/function-calling.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/function-calling.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Grounding with Bing Search,Overview,how-to/tools/bing-grounding.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/bing-grounding.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Grounding with Bing Search,How to use Grounding with Bing Search,how-to/tools/bing-code-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/bing-code-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Grounding with Bing Custom Search (preview),Overview,how-to/tools/bing-custom-search.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/bing-custom-search.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Grounding with Bing Custom Search (preview),How to use Grounding with Bing Custom Search,how-to/tools/bing-custom-search-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/bing-custom-search-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools,Logic apps,how-to/tools/logic-apps.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/logic-apps.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools,Microsoft Fabric (preview),how-to/tools/fabric.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/fabric.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Model Context Protocol (preview),Overview,how-to/tools/model-context-protocol.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/model-context-protocol.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > Model Context Protocol (preview),How to use Model Context Protocol,how-to/tools/model-context-protocol-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/model-context-protocol-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > OpenAPI defined tools,Overview,how-to/tools/openapi-spec.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/openapi-spec.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > OpenAPI defined tools,How to use OpenAPI defined tools,how-to/tools/openapi-spec-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/openapi-spec-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > OpenAPI defined tools,Invoke an OpenAPI App Service web app,/azure/app-service/invoke-openapi-web-app-from-azure-ai-agent-service?context=/azure/ai-services/agents/context/context,https://learn.microsoft.com/azure/ai-foundry/azure/app-service/invoke-openapi-web-app-from-azure-ai-agent-service?context=/azure/ai-services/agents/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > SharePoint,Overview,how-to/tools/sharepoint.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/sharepoint.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Tools > SharePoint,How to use SharePoint,how-to/tools/sharepoint-samples.md,https://learn.microsoft.com/azure/ai-foundry/how-to/tools/sharepoint-samples.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Enterprise features,Use your own resources,how-to/use-your-own-resources.md,https://learn.microsoft.com/azure/ai-foundry/how-to/use-your-own-resources.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Enterprise features,Content filtering,ai-services/openai/how-to/content-filters.md?context=/azure/ai-services/agents/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/openai/how-to/content-filters.md?context=/azure/ai-services/agents/context/context,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Enterprise features,Use virtual networks,how-to/virtual-networks.md,https://learn.microsoft.com/azure/ai-foundry/how-to/virtual-networks.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Enterprise features,Capability hosts,concepts/capability-hosts.md,https://learn.microsoft.com/azure/ai-foundry/concepts/capability-hosts.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Multi-agent workflows,Connected agents,how-to/connected-agents.md,https://learn.microsoft.com/azure/ai-foundry/how-to/connected-agents.md,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
Agent Service > Concepts > Multi-agent workflows,Processes,/semantic-kernel/frameworks/process/process-framework,https://learn.microsoft.com/azure/ai-foundry/semantic-kernel/frameworks/process/process-framework,False,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0
