Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,ms.service,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,Notes,NextGen?,pivot_ai_foundry,pivot_ai_foundry_portal,pivot_azcli,pivot_azportal,pivot_azpowershell,pivot_azure_ai_foundry,pivot_azure_ai_model_categories,pivot_azure_ai_studio_sdk_cli,pivot_azure_direct_others,pivot_azure_openai,pivot_bicep,pivot_cli,pivot_csharp,pivot_fdp_project,pivot_foundry_portal,pivot_hub_project,pivot_java,pivot_javascript,pivot_language_studio,pivot_portal,pivot_programming_language_bicep,pivot_programming_language_cli,pivot_programming_language_cpp,pivot_programming_language_csharp,pivot_programming_language_dotnet,pivot_programming_language_foundry_portal,pivot_programming_language_go,pivot_programming_language_java,pivot_programming_language_javascript,pivot_programming_language_objectivec,pivot_programming_language_powershell,pivot_programming_language_python,pivot_programming_language_python_azure,pivot_programming_language_rest,pivot_programming_language_ruby,pivot_programming_language_spring,pivot_programming_language_studio,pivot_programming_language_swift,pivot_programming_language_typescript,pivot_ps,pivot_python,pivot_python_sdk,pivot_rest,pivot_rest_api,pivot_speech_studio,pivot_typescript,pivot_web_portal
AI services > Vision > Azure Image Analysis,Optical Character Recognition concepts,azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AI services > Vision > Azure Image Analysis,Image captioning concepts,azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AI services > Vision > Azure AI Face,What is Azure AI Face service?,azure/ai-services/computer-vision/overview-identity?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/overview-identity?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AI services > Vision > Azure AI Face,Quickstart,azure/ai-services/computer-vision/quickstarts-sdk/identity-client-library?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/quickstarts-sdk/identity-client-library?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AI services > Vision > Azure AI Face,Face detection concepts,azure/ai-services/computer-vision/concept-face-detection?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/concept-face-detection?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AI services > Vision > Azure AI Face,Face recognition concepts,azure/ai-services/computer-vision/concept-face-recognition?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/concept-face-recognition?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AI services > Vision > Azure AI Face,Liveness detection tutorial,azure/ai-services/computer-vision/tutorials/liveness?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/azure/ai-services/computer-vision/tutorials/liveness?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Overview,What is Foundry Agent Service?,ai-foundry/agents/overview.md,https://learn.microsoft.com/azure/ai-foundry/agents/overview,False,aahi,overview,azure-ai-agent-service,Learn how to create agents that apply advanced language models for workflow automation.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Overview,What's new,ai-foundry/agents/whats-new.md,https://learn.microsoft.com/azure/ai-foundry/agents/whats-new,False,aahi,overview,azure-ai-agent-service,Learn about new feature updates and additions for your AI Agents.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Getting started,Environment setup,ai-foundry/agents/environment-setup.md,https://learn.microsoft.com/azure/ai-foundry/agents/environment-setup,False,aahi,how-to,azure-ai-agent-service,Use this guide to set up your agent environment,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Getting started,Quickstart,ai-foundry/agents/quickstart.md,https://learn.microsoft.com/azure/ai-foundry/agents/quickstart,False,aahi,quickstart,azure-ai-agent-service,Use this guide to start using Azure AI Foundry Agent Service.,agents-quickstart,True,"ai-foundry-portal, programming-language-python-azure, programming-language-csharp, programming-language-typescript, programming-language-java, rest-api",False,True,,y*,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Agent Service > Getting started,Quotas and limits,ai-foundry/agents/quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/agents/quotas-limits,False,aahi,conceptual,azure-ai-agent-service,Learn about the quotas and limits for when you use Azure AI Foundry Agent Service.,,False,,False,True,refactor,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Getting started,Model and region support,ai-foundry/agents/concepts/model-region-support.md,https://learn.microsoft.com/azure/ai-foundry/agents/concepts/model-region-support,False,aahi,conceptual,azure-ai-agent-service,Learn about the models you can use with Azure AI Foundry Agent Service.,,False,,False,True,refactor,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Getting started,Pricing,https://azure.microsoft.com/pricing/details/ai-foundry/,https://azure.microsoft.com/pricing/details/ai-foundry/,True,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts,"Threads, runs, and messages",ai-foundry/agents/concepts/threads-runs-messages.md,https://learn.microsoft.com/azure/ai-foundry/agents/concepts/threads-runs-messages,False,aahi,conceptual,azure-ai-agent-service,Learn about the components used in the Azure AI Foundry Agent Service.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts,Standard agent setup,ai-foundry/agents/concepts/standard-agent-setup.md,https://learn.microsoft.com/azure/ai-foundry/agents/concepts/standard-agent-setup,False,fosteramanda,conceptual,azure-ai-agent-service,Learn about the enterprise features of the standard setup,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools,Tool Overview,ai-foundry/agents/how-to/tools/overview.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/overview,False,aahi,how-to,azure-ai-agent-service,Learn how to use the various tools available in the Azure AI Foundry Agent Service.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Azure AI Search,Overview,ai-foundry/agents/how-to/tools/azure-ai-search.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/azure-ai-search,False,aahi,how-to,azure-ai-agent-service,Learn how to use Agents Azure AI Search tool.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Azure AI Search,How to use Azure AI Search,ai-foundry/agents/how-to/tools/azure-ai-search-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/azure-ai-search-samples,False,aahi,how-to,azure-ai-agent-service,Learn how to ground Azure AI Agents using Azure AI Search.,selection-azure-ai-search,True,"portal, python, csharp, javascript, java, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools > Azure Functions,Overview,ai-foundry/agents/how-to/tools/azure-functions.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/azure-functions,False,aahi,how-to,azure-ai-agent-service,Find code samples to enable Azure AI Agents to use Azure Functions.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Azure Functions,How to use Azure Functions,ai-foundry/agents/how-to/tools/azure-functions-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/azure-functions-samples,False,aahi,how-to,azure-ai-agent-service,Learn how to use Azure functions with Azure AI Agents.,selection-azure-functions-samples,True,"python, csharp, java, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools > Browser automation (preview),Overview,ai-foundry/agents/how-to/tools/browser-automation.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/browser-automation,False,aahi,how-to,azure-ai-agent-service,Learn how to automate browser tasks using AI agents.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Browser automation (preview),How to use browser automation,ai-foundry/agents/how-to/tools/browser-automation-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/browser-automation-samples,False,aahi,how-to,azure-ai-agent-service,Learn how to automate browser use and interact with websites using AI Agents.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Code interpreter,Overview,ai-foundry/agents/how-to/tools/code-interpreter.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/code-interpreter,False,aahi,how-to,azure-ai-agent-service,Learn how to use Azure AI Foundry Agent Service Code Interpreter,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Code interpreter,How to use code interpreter,ai-foundry/agents/how-to/tools/code-interpreter-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/code-interpreter-samples,False,aahi,how-to,azure-ai-agent-service,Find code samples to enable code interpreter for Azure AI Agents.,selection-code-interpreter,True,"portal, python, csharp, javascript, java, rest-api",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Agent Service > Concepts > Tools > Deep Research (preview),Overview,ai-foundry/agents/how-to/tools/deep-research.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/deep-research,False,aahi,how-to,azure-ai-agent-service,Learn how to use the deep research tool with agents.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Deep Research (preview),How to use Deep Research,ai-foundry/agents/how-to/tools/deep-research-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/deep-research-samples,False,aahi,how-to,azure-ai-agent-service,Find code samples and instructions for using deep research in the Azure AI Foundry Agent Service.,selection-deep-research,True,"csharp, python, typescript",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Agent Service > Concepts > Tools > File search,Overview,ai-foundry/agents/how-to/tools/file-search.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/file-search,False,aahi,how-to,azure-ai-agent-service,Learn how to use Agents file search.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > File search,How to upload files,ai-foundry/agents/how-to/tools/file-search-upload-files.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/file-search-upload-files,False,aahi,how-to,azure-ai-agent-service,Find code samples and instructions for uploading files to Azure AI Foundry Agent Service.,selection-bing-grounding-code,True,"portal, python, csharp, javascript, java, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools,Function calling,ai-foundry/agents/how-to/tools/function-calling.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/function-calling,False,aahi,how-to,azure-ai-agent-service,Learn how to use Azure AI Agents with function calling.,selection-function-calling,True,"python, csharp, javascript, java, rest",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools > Grounding with Bing Search,Overview,ai-foundry/agents/how-to/tools/bing-grounding.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/bing-grounding,False,aahi,how-to,azure-ai-agent-service,Learn how to ground Azure AI Agents using Bing Search results.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Grounding with Bing Search,How to use Grounding with Bing Search,ai-foundry/agents/how-to/tools/bing-code-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/bing-code-samples,False,aahi,how-to,azure-ai-agent-service,Find code samples to ground Azure AI Agents using Bing Search results.,selection-bing-grounding-code,True,"portal, python, csharp, javascript, java, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools > Grounding with Bing Custom Search (preview),Overview,ai-foundry/agents/how-to/tools/bing-custom-search.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/bing-custom-search,False,aahi,how-to,azure-ai-agent-service,Learn how to ground Azure AI Agents using Custom Bing Search results.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Grounding with Bing Custom Search (preview),How to use Grounding with Bing Custom Search,ai-foundry/agents/how-to/tools/bing-custom-search-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/bing-custom-search-samples,False,aahi,how-to,azure-ai-agent-service,Find samples to ground Azure AI Foundry Agents using Custom Bing Search results.,selection-bing-custom-grounding,True,"portal, python, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools,Logic apps,ai-foundry/agents/how-to/tools/logic-apps.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/logic-apps,False,aahi,how-to,azure-ai-agent-service,Learn how to integrate Logic Apps with Azure AI Agents to execute tasks like sending emails.,selection-logic-apps,True,"portal, python",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Agent Service > Concepts > Tools,Microsoft Fabric (preview),ai-foundry/agents/how-to/tools/fabric.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/fabric,False,aahi,how-to,azure-ai-agent-service,Learn how to perform data analytics in Azure AI Foundry Agents using Microsoft Fabric data agent.,selection-fabric-data-agent,True,"portal, python, rest",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools > Model Context Protocol (preview),Overview,ai-foundry/agents/how-to/tools/model-context-protocol.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/model-context-protocol,False,aahi,how-to,azure-ai-agent-service,Learn how to add MCP servers to Azure AI Foundry Agent Service.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > Model Context Protocol (preview),How to use Model Context Protocol,ai-foundry/agents/how-to/tools/model-context-protocol-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/model-context-protocol-samples,False,aahi,how-to,azure-ai-agent-service,Find code samples to connect Azure AI Foundry Agent Service with MCP servers.,selection-mcp-code,True,"csharp, python, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Tools > OpenAPI defined tools,Overview,ai-foundry/agents/how-to/tools/openapi-spec.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/openapi-spec,False,aahi,how-to,azure-ai-agent-service,Learn how to use Azure AI Agents with OpenAPI Specified Tools.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > OpenAPI defined tools,How to use OpenAPI defined tools,ai-foundry/agents/how-to/tools/openapi-spec-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/openapi-spec-samples,False,aahi,how-to,azure-ai-agent-service,Find code samples to use OpenAPI tools with agents.,selection-openapi-function,True,"portal, python, csharp, javascript, java, rest-api",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Agent Service > Concepts > Tools > OpenAPI defined tools,Invoke an OpenAPI App Service web app,azure/app-service/invoke-openapi-web-app-from-azure-ai-agent-service?context=/azure/ai-services/agents/context/context,https://learn.microsoft.com/azure/azure/app-service/invoke-openapi-web-app-from-azure-ai-agent-service?context=/azure/ai-services/agents/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > SharePoint,Overview,ai-foundry/agents/how-to/tools/sharepoint.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/sharepoint,False,aahi,how-to,azure-ai-agent-service,Learn how to ground Azure AI Agents using Microsoft SharePoint content.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Tools > SharePoint,How to use SharePoint,ai-foundry/agents/how-to/tools/sharepoint-samples.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/tools/sharepoint-samples,False,aahi,how-to,azure-ai-agent-service,Find examples on how to ground agents with SharePoint.,selection-agent-sharepoint,True,"python, rest",False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Agent Service > Concepts > Enterprise features,Use your own resources,ai-foundry/agents/how-to/use-your-own-resources.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/use-your-own-resources,False,aahi,how-to,azure-ai-agent-service,Learn how to use resources that you already have with the Azure AI Foundry Agent Service.,,False,,False,True,,?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Enterprise features,Content filtering,ai-services/openai/how-to/content-filters.md?context=/azure/ai-services/agents/context/context,https://learn.microsoft.com/azure/ai-services/openai/how-to/content-filters?context=/azure/ai-services/agents/context/context,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Enterprise features,Use virtual networks,ai-foundry/agents/how-to/virtual-networks.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/virtual-networks,False,aahi,how-to,azure-ai-agent-service,Learn how to use your own virtual network with the Azure AI Foundry Agent Service.,,False,,False,True,refactor,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Enterprise features,Capability hosts,ai-foundry/agents/concepts/capability-hosts.md,https://learn.microsoft.com/azure/ai-foundry/agents/concepts/capability-hosts,False,fosteramanda,conceptual,azure-ai-agent-service,Learn how to create and delete capability hosts,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Concepts > Multi-agent workflows,Connected agents,ai-foundry/agents/how-to/connected-agents.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/connected-agents,False,aahi,how-to,azure-ai-agent-service,Learn how to create multi-agentic systems using connected agents in the Azure AI Foundry Agent Service.,selection-connected-agents,True,"portal, csharp, python",False,True,,?,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Agent Service > Concepts > Multi-agent workflows,Processes,semantic-kernel/frameworks/process/process-framework,https://learn.microsoft.com/azure/semantic-kernel/frameworks/process/process-framework,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > How-to,Trigger an agent using Logic Apps,ai-foundry/agents/how-to/triggers.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/triggers,False,aahi,how-to,azure-ai-agent-service,Use this article to learn how to trigger an AI agent when an event occurs.,,False,,False,True,rename file,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > How-to,Use the Visual Studio Code extension,ai-foundry/how-to/develop/vs-code-agents.md?context=/azure/ai-services/agents/context/context,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/vs-code-agents?context=/azure/ai-services/agents/context/context,False,johalexander,how-to,azure-ai-foundry,Use this article to learn how to use Azure AI Foundry Agent Service directly in VS Code.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Observability,Service monitoring,ai-foundry/agents/how-to/metrics.md,https://learn.microsoft.com/azure/ai-foundry/agents/how-to/metrics,False,aahi,conceptual,azure-ai-agent-service,Start here to learn how to use Azure Monitor to capture and analyze metrics for your Azure AI Foundry Agent Service.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Observability,Trace and observe agents,ai-foundry/how-to/develop/trace-agents-sdk.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/trace-agents-sdk,False,lagayhar,how-to,azure-ai-foundry,"View trace results for AI agents using Azure AI Foundry SDK and OpenTelemetry. Learn to see execution traces, debug performance, and monitor AI agent behavior step-by-step.",,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Agent Service > Responsible AI,Transparency note,ai-foundry/responsible-ai/agents/transparency-note.md,https://learn.microsoft.com/azure/ai-foundry/responsible-ai/agents/transparency-note,False,aahi,article,azure-ai-agent-service,Transparency Note for Azure Agents Service,,False,,False,True,security & governance,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
